MSSubClass,LotArea,Street,LandContour,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,ExterQual,ExterCond,Foundation,BsmtCond,BsmtFinType1,TotalBsmtSF,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageYrBlt,GarageCars,GarageArea,GarageCond,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Utilities_NoSeWa,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE
90,9400,1,2,11,6,5,1971,1971,8,3,4,CBlock,TA,Unf,912,GasA,Y,SBrkr,912,912,1824,2,4,2,TA,Typ,0,1980.0,0,0,TA,0,0,0,0,4,2010,WD,Normal,139000,False,False,True,False,False
50,9638,1,3,18,6,7,1919,1990,13,3,4,PConc,TA,Unf,804,GasA,Y,SBrkr,1699,748,2447,2,4,1,Gd,Min2,1,1969.0,1,336,TA,0,116,0,0,3,2010,WD,Normal,169000,False,False,False,False,False
50,6000,1,3,3,6,6,1939,1950,8,3,1,CBlock,TA,Unf,780,GasA,Y,FuseF,825,587,1412,1,4,1,TA,Typ,1,1939.0,1,280,TA,0,0,0,0,5,2009,WD,Normal,132500,False,False,False,False,False
20,9790,1,3,14,6,5,1963,1963,6,3,4,CBlock,TA,ALQ,1328,GasA,Y,SBrkr,1328,0,1328,1,3,1,TA,Typ,2,1963.0,2,528,TA,0,0,0,0,6,2010,WD,Normal,143000,False,False,False,False,False
20,36500,1,2,4,5,5,1964,1964,13,3,2,CBlock,TA,Rec,1624,GasA,Y,SBrkr,1582,0,1582,2,4,1,TA,Typ,0,1964.0,2,390,TA,0,0,0,0,6,2006,WD,Normal,190000,False,False,False,False,False
120,5664,1,3,22,8,5,2000,2000,5,2,4,PConc,TA,GLQ,1501,GasA,Y,SBrkr,1659,0,1659,2,2,1,Ex,Typ,1,2000.0,2,499,TA,0,0,0,0,10,2009,WD,Normal,278000,False,False,False,False,True
60,11065,1,3,16,8,5,2006,2006,12,2,4,PConc,TA,Unf,1085,GasA,Y,SBrkr,1120,850,1970,2,3,1,Ex,Typ,1,2006.0,3,753,TA,0,0,0,0,10,2006,New,Partial,281000,False,False,False,False,False
80,14112,1,3,12,5,7,1964,1964,13,3,4,PConc,TA,GLQ,1152,GasA,Y,SBrkr,1152,0,1152,1,3,1,TA,Typ,1,1964.0,2,484,TA,0,0,0,0,4,2010,WD,Normal,180500,False,False,False,False,False
160,1680,1,3,2,5,7,1972,1972,5,3,4,CBlock,TA,ALQ,630,GasA,Y,SBrkr,630,672,1302,2,3,1,TA,Typ,0,1972.0,1,264,TA,0,0,0,0,2,2009,WD,Normal,119500,False,False,False,True,False
70,6600,1,3,17,5,4,1892,1965,13,3,4,Stone,TA,Unf,994,GasA,N,SBrkr,1378,994,2372,2,4,2,TA,Min2,0,1985.0,1,432,TA,0,0,0,0,12,2009,WD,Normal,107500,False,False,False,False,False
60,10140,1,3,14,7,5,1976,1976,6,3,4,PConc,TA,GLQ,832,GasA,Y,SBrkr,832,832,1664,2,4,1,TA,Typ,1,1976.0,2,528,TA,0,259,0,0,3,2006,WD,Normal,162900,False,False,False,False,False
20,8172,1,3,7,5,7,1955,1990,14,3,4,CBlock,TA,Rec,864,GasA,Y,SBrkr,864,0,864,1,2,1,TA,Typ,0,1957.0,2,572,TA,0,0,0,0,4,2006,WD,Normal,115000,False,False,False,False,False
20,8400,1,3,12,5,5,1968,1968,6,3,4,CBlock,TA,BLQ,1052,GasA,Y,SBrkr,1052,0,1052,1,3,1,TA,Typ,0,1968.0,1,288,TA,0,0,0,0,11,2006,WD,Normal,138500,False,False,False,False,False
20,8700,1,3,12,5,6,1963,1963,8,3,2,CBlock,TA,ALQ,1120,GasA,Y,SBrkr,1128,0,1128,2,3,1,TA,Typ,0,1963.0,2,525,TA,0,0,0,0,12,2008,WD,Normal,155000,False,False,False,False,False
180,3675,1,3,7,6,5,2005,2006,12,3,4,PConc,TA,GLQ,547,GasA,Y,SBrkr,1072,0,1072,2,2,1,TA,Typ,0,2005.0,2,525,TA,0,0,0,0,6,2006,New,Partial,140000,False,False,False,False,True
60,63887,1,0,7,10,5,2008,2008,11,0,4,PConc,TA,GLQ,6110,GasA,Y,SBrkr,4692,950,5642,2,3,1,Ex,Typ,3,2008.0,2,1418,TA,0,0,480,0,1,2008,New,Partial,160000,False,False,False,False,False
20,7500,1,3,12,5,7,1959,1994,3,3,4,CBlock,TA,LwQ,1246,GasA,Y,SBrkr,1246,0,1246,1,3,1,Gd,Typ,0,1959.0,1,305,TA,0,0,0,0,5,2010,WD,Normal,154000,False,False,False,False,False
60,10762,1,3,8,7,5,1999,1999,12,2,4,PConc,TA,GLQ,978,GasA,Y,SBrkr,1005,978,1983,2,3,1,Gd,Typ,1,1999.0,2,490,TA,0,0,0,0,5,2009,WD,Normal,225000,False,False,False,False,False
70,7500,1,0,6,6,7,1942,1950,13,3,4,CBlock,TA,BLQ,771,GasA,Y,SBrkr,753,741,1494,1,3,1,Gd,Typ,2,1942.0,1,213,TA,0,224,0,0,11,2009,WD,Normal,177500,False,False,False,False,False
60,10120,1,3,15,8,5,1994,1994,12,2,4,PConc,TA,GLQ,1165,GasA,Y,SBrkr,1203,1323,2526,2,4,1,Gd,Typ,1,1994.0,3,844,TA,0,0,0,0,12,2006,WD,Normal,290000,False,False,False,False,False
20,8688,1,3,21,7,5,2005,2005,12,2,4,PConc,TA,Unf,1616,GasA,Y,SBrkr,1616,0,1616,2,3,1,Gd,Typ,0,2005.0,3,834,TA,0,0,0,0,4,2006,WD,Normal,232000,False,False,False,False,False
160,3363,1,3,7,7,5,2004,2004,12,2,4,PConc,TA,Unf,976,GasA,Y,SBrkr,976,732,1708,2,3,1,Gd,Maj1,0,2004.0,2,380,TA,0,0,0,0,4,2006,WD,Normal,130000,False,False,False,False,True
20,13173,1,3,16,9,5,2006,2007,12,2,4,PConc,TA,GLQ,1652,GasA,Y,SBrkr,1652,0,1652,2,2,1,Ex,Typ,2,2006.0,2,840,TA,0,0,0,0,11,2009,WD,Normal,325000,False,False,False,False,False
120,6955,1,3,16,7,5,2005,2006,12,2,4,PConc,TA,Unf,1368,GasA,Y,SBrkr,1368,0,1368,2,2,1,Gd,Typ,1,2005.0,2,474,TA,0,0,0,0,9,2006,New,Partial,202500,False,False,False,False,True
20,8072,1,3,5,5,5,1994,1995,12,3,2,PConc,Gd,ALQ,990,GasA,Y,SBrkr,990,0,990,1,3,1,TA,Typ,0,2000.0,2,480,TA,0,0,0,0,5,2009,WD,Normal,138000,False,False,False,False,False
20,12000,1,3,17,5,7,1948,2005,8,3,4,CBlock,TA,GLQ,924,GasA,Y,SBrkr,1122,0,1122,1,2,1,Gd,Typ,0,1948.0,2,528,TA,0,0,0,0,5,2008,WD,Normal,147000,False,False,False,False,False
20,7153,1,3,20,6,5,1991,1991,6,3,4,CBlock,TA,GLQ,1278,GasA,Y,SBrkr,1294,0,1294,2,3,1,Gd,Typ,0,1991.0,2,496,TA,0,0,0,0,6,2008,WD,Normal,179200,False,False,False,False,False
20,17500,1,3,6,7,8,1959,2002,3,2,2,PConc,TA,GLQ,1902,GasA,Y,SBrkr,1902,0,1902,2,3,1,Ex,Typ,2,1959.0,2,567,TA,0,0,0,0,5,2010,WD,Normal,335000,False,False,False,False,False
20,8814,1,3,5,7,5,2005,2007,12,2,4,PConc,TA,GLQ,1274,GasA,Y,SBrkr,1274,0,1274,2,3,1,Gd,Typ,0,2005.0,2,508,TA,0,0,0,0,1,2007,New,Partial,203000,False,False,False,False,False
60,9572,1,3,15,8,5,1990,1990,13,2,4,PConc,TA,GLQ,1453,GasA,Y,SBrkr,1453,1357,2810,2,4,1,Gd,Typ,1,1990.0,2,750,Gd,0,0,0,0,6,2007,WD,Normal,302000,False,False,False,False,False
60,14774,1,3,15,9,5,1999,1999,12,2,4,PConc,TA,Unf,1393,GasA,Y,SBrkr,1422,1177,2599,2,4,1,Gd,Typ,1,1999.0,3,779,TA,0,0,0,0,5,2010,WD,Normal,333168,False,False,False,False,False
20,8190,1,3,7,4,6,1954,1954,13,3,4,CBlock,TA,Rec,948,GasA,Y,SBrkr,948,0,948,1,3,1,TA,Typ,1,1956.0,1,280,TA,0,0,0,0,10,2007,WD,Normal,119000,False,False,False,False,False
60,11075,1,3,12,6,5,1969,1969,6,3,4,CBlock,TA,ALQ,952,GasA,Y,SBrkr,1092,1020,2112,2,4,1,TA,Typ,2,1969.0,2,576,TA,0,0,0,0,6,2008,WD,Normal,206900,False,False,False,False,False
20,10226,1,3,5,8,5,2008,2008,12,2,4,PConc,TA,Unf,1622,GasA,Y,SBrkr,1630,0,1630,2,3,1,Ex,Typ,1,2008.0,3,860,TA,0,0,0,0,1,2009,WD,Normal,295493,False,False,False,False,False
120,4230,1,3,21,7,5,2006,2007,12,2,4,PConc,Gd,Unf,1352,GasA,Y,SBrkr,1352,0,1352,2,2,1,Gd,Typ,1,2006.0,2,466,TA,0,0,0,0,4,2007,New,Partial,208900,False,False,False,False,True
20,14781,1,3,5,8,5,2001,2002,12,2,4,PConc,TA,Unf,1753,GasA,Y,SBrkr,1787,0,1787,2,3,1,Gd,Typ,1,2001.0,3,748,TA,0,0,0,0,8,2006,WD,Normal,275000,False,False,False,False,False
20,10215,1,0,7,4,5,1954,1954,13,3,4,PConc,TA,ALQ,864,GasA,Y,SBrkr,948,0,948,1,3,1,TA,Typ,0,1954.0,1,248,TA,0,0,0,0,2,2007,WD,Normal,111000,False,False,False,False,False
20,8400,1,3,12,6,3,1957,1957,3,3,4,CBlock,TA,ALQ,1478,GasA,Y,SBrkr,1478,0,1478,1,3,1,TA,Typ,2,1957.0,2,442,TA,0,216,0,0,6,2009,WD,Normal,156500,False,False,False,False,False
20,6627,1,3,3,3,6,1949,1950,12,3,4,CBlock,TA,Unf,0,Floor,N,SBrkr,720,0,720,1,2,1,TA,Typ,0,1955.0,1,287,Fa,0,0,0,0,7,2008,WD,Normal,72500,False,False,False,False,False
60,10186,1,3,15,7,5,1992,1992,6,2,4,PConc,TA,GLQ,750,GasA,Y,SBrkr,1061,862,1923,2,3,1,Gd,Typ,1,1992.0,2,564,TA,0,0,0,0,6,2010,WD,Normal,190000,False,False,False,False,False
30,5330,1,1,3,4,7,1940,1950,12,1,4,CBlock,TA,LwQ,420,GasA,Y,SBrkr,708,0,708,1,2,1,Fa,Typ,0,1980.0,0,0,TA,0,0,0,0,12,2009,WD,Normal,82500,False,False,False,False,False
20,9986,1,3,21,8,5,2006,2007,12,2,4,PConc,TA,Unf,1795,GasA,Y,SBrkr,1795,0,1795,2,2,1,Gd,Typ,1,2007.0,3,895,TA,0,0,0,0,2,2007,New,Partial,147000,False,False,False,False,False
30,3636,1,3,9,4,4,1922,1950,0,3,4,BrkTil,Fa,Unf,796,GasA,N,SBrkr,796,0,796,1,2,1,TA,Typ,0,1980.0,0,0,TA,0,0,0,0,1,2008,WD,Normal,55000,False,False,False,False,False
30,4270,1,0,7,3,6,1931,2006,8,3,4,BrkTil,TA,Rec,544,GasA,Y,SBrkr,774,0,774,1,3,1,Gd,Typ,0,1980.0,0,0,TA,0,0,0,0,5,2007,WD,Normal,79000,False,False,False,False,False
20,6600,1,3,11,5,9,1982,2008,12,2,2,CBlock,TA,ALQ,816,GasA,Y,SBrkr,816,0,816,1,3,1,Gd,Typ,1,1982.0,1,264,TA,0,0,0,0,10,2008,WD,Normal,130500,False,False,False,False,False
50,10440,1,3,17,6,7,1920,1950,3,2,2,BrkTil,TA,LwQ,1510,GasW,Y,SBrkr,1584,1208,2792,2,5,1,TA,Mod,2,1920.0,2,520,TA,0,480,0,1150,6,2008,WD,Normal,256000,False,False,False,False,False
60,9084,1,3,8,7,5,1998,1998,12,3,4,PConc,TA,Unf,935,GasA,Y,SBrkr,955,677,1632,2,3,1,TA,Typ,1,1998.0,2,462,TA,0,0,0,0,6,2006,WD,Normal,176500,False,False,False,False,False
20,10000,1,3,21,8,5,2006,2006,12,2,4,PConc,Gd,Unf,1588,GasA,Y,SBrkr,1588,0,1588,2,3,1,Gd,Typ,1,2006.0,3,825,TA,0,0,0,0,12,2007,WD,Normal,227000,False,False,False,False,False
80,10780,1,3,5,5,5,1976,1976,8,3,4,CBlock,TA,ALQ,911,GasA,Y,SBrkr,954,0,954,1,3,1,TA,Typ,0,1976.0,2,576,TA,0,0,0,0,7,2006,WD,Normal,132500,False,False,False,False,False
20,8877,1,3,7,4,6,1938,1958,8,3,4,CBlock,TA,ALQ,816,GasA,Y,SBrkr,816,0,816,1,2,1,TA,Typ,1,1958.0,1,288,Fa,0,0,0,0,5,2009,WD,Normal,100000,False,False,False,False,False
50,7200,1,3,9,5,6,1938,1995,13,3,4,CBlock,TA,Unf,803,GasA,Y,SBrkr,803,557,1360,1,2,1,Gd,Typ,0,1951.0,1,297,TA,0,0,0,0,7,2006,WD,Normal,125500,False,False,False,False,False
160,2368,1,3,2,5,6,1970,1970,6,3,4,CBlock,TA,LwQ,765,GasA,Y,SBrkr,765,600,1365,1,3,1,TA,Min1,0,1970.0,2,440,TA,0,0,0,0,5,2009,WD,Normal,125000,False,False,False,False,True
20,9650,1,3,14,6,5,1977,1977,9,3,4,CBlock,TA,ALQ,1350,GasA,Y,SBrkr,1334,0,1334,2,2,1,TA,Typ,1,1977.0,2,630,TA,0,0,0,0,4,2009,WD,Normal,167900,False,False,False,False,False
90,9246,1,3,14,5,5,1973,1973,9,3,4,CBlock,TA,Unf,1656,GasA,Y,SBrkr,1656,0,1656,2,4,2,TA,Typ,0,1973.0,2,506,TA,0,0,0,0,11,2008,WD,Normal,135000,False,False,True,False,False
30,4118,1,0,17,4,4,1941,1950,13,3,4,CBlock,TA,Unf,693,Grav,N,FuseA,693,0,693,1,2,1,Fa,Typ,0,1980.0,0,0,TA,0,0,0,0,3,2006,WD,Normal,52500,False,False,False,False,False
60,13450,1,3,5,7,5,2002,2002,12,2,4,PConc,TA,GLQ,916,GasA,Y,SBrkr,920,941,1861,2,3,1,Gd,Typ,0,2002.0,2,492,TA,0,0,0,0,6,2006,WD,Normal,200000,False,False,False,False,False
20,9560,1,3,5,5,7,1972,1972,8,3,2,CBlock,TA,Rec,864,GasA,Y,SBrkr,864,0,864,1,3,1,TA,Typ,0,1972.0,1,288,TA,0,0,0,0,6,2006,WD,Normal,128500,False,False,False,False,False
20,8294,1,3,12,4,5,1971,1971,8,3,4,CBlock,TA,Unf,858,GasA,Y,SBrkr,872,0,872,1,3,1,TA,Typ,0,1974.0,4,480,TA,0,0,0,0,6,2007,WD,Normal,123000,False,False,False,False,False
20,13695,1,3,20,6,5,2003,2004,12,3,4,PConc,TA,GLQ,1114,GasA,Y,SBrkr,1114,0,1114,1,3,1,Gd,Typ,0,2004.0,2,576,TA,0,0,0,0,7,2008,WD,Normal,155000,False,False,False,False,False
60,9375,1,3,5,8,5,2002,2002,12,2,4,PConc,TA,Unf,1284,GasA,Y,SBrkr,1284,885,2169,2,3,1,Gd,Typ,1,2002.0,2,647,TA,0,0,0,0,8,2007,WD,Normal,228500,False,False,False,False,False
50,7558,1,0,6,6,6,1928,1950,3,3,4,BrkTil,TA,Unf,896,GasA,Y,SBrkr,1172,741,1913,1,3,1,TA,Typ,1,1929.0,2,342,Fa,0,0,0,0,3,2009,WD,Normal,177000,False,False,False,False,False
60,11103,1,3,5,7,5,2006,2006,12,2,4,PConc,TA,Unf,728,GasA,Y,SBrkr,728,728,1456,2,3,1,Gd,Typ,1,2006.0,2,440,TA,0,0,0,0,7,2007,New,Partial,155835,False,False,False,False,False
30,6000,1,3,17,4,4,1920,1950,8,3,4,PConc,TA,ALQ,960,GasA,Y,FuseA,960,0,960,1,2,1,Fa,Typ,0,1997.0,1,308,TA,0,0,0,0,7,2007,WD,Normal,108500,False,False,False,False,False
20,20781,1,3,14,7,7,1968,2003,3,3,4,CBlock,TA,BLQ,1568,GasA,Y,SBrkr,2156,0,2156,2,3,1,TA,Typ,1,1968.0,2,508,TA,290,0,0,0,6,2006,WD,Normal,262500,False,False,False,False,False
20,15306,1,1,23,8,5,2006,2007,12,2,4,PConc,TA,GLQ,1732,GasA,Y,SBrkr,1776,0,1776,2,3,1,Gd,Typ,1,2006.0,3,712,TA,0,0,0,0,5,2007,New,Partial,283463,False,False,False,False,False
20,16196,1,2,20,7,5,1998,1998,12,2,4,PConc,TA,GLQ,1482,GasA,Y,SBrkr,1494,0,1494,2,3,1,Gd,Typ,1,1998.0,2,514,TA,0,0,0,0,8,2007,WD,Normal,215000,False,False,False,False,False
70,5250,1,3,17,8,5,1872,1987,8,3,2,BrkTil,Fa,LwQ,684,OthW,N,SBrkr,938,1215,2358,2,4,1,TA,Typ,0,1980.0,0,0,TA,0,0,0,0,12,2008,WD,Normal,122000,False,False,False,False,False
90,11643,1,3,12,5,5,1969,1969,8,3,4,CBlock,TA,LwQ,1248,GasA,Y,SBrkr,1338,1296,2634,2,6,2,TA,Typ,0,1969.0,4,968,TA,0,0,0,0,8,2009,WD,Normal,200000,False,False,True,False,False
60,9247,1,3,12,6,6,1962,1962,6,3,4,CBlock,TA,Rec,858,GasA,Y,SBrkr,858,858,1716,1,4,1,TA,Typ,1,1962.0,2,490,TA,0,120,0,0,3,2008,WD,Normal,171000,False,False,False,False,False
50,6000,1,3,3,6,9,1937,2000,8,2,4,BrkTil,TA,Unf,698,GasA,Y,SBrkr,786,390,1176,1,2,1,TA,Typ,0,1999.0,2,624,TA,0,0,0,0,7,2009,WD,Normal,134900,False,False,False,False,False
50,14720,1,3,15,8,5,1995,1996,12,2,4,PConc,TA,GLQ,2033,GasA,Y,SBrkr,2053,1185,3238,2,4,1,Gd,Typ,1,1996.0,3,666,TA,0,0,0,0,3,2010,WD,Normal,410000,False,False,False,False,False
60,10316,1,3,5,7,5,2000,2000,12,2,4,PConc,TA,GLQ,992,GasA,Y,SBrkr,992,873,1865,2,3,1,Gd,Typ,1,2000.0,3,839,TA,0,0,0,0,6,2008,WD,Normal,235000,False,False,False,False,False
80,10192,1,3,14,7,6,1968,1992,8,3,4,CBlock,TA,Unf,570,GasA,Y,SBrkr,1222,698,1920,3,4,1,Gd,Typ,1,1968.0,2,487,TA,0,0,0,0,9,2006,WD,Normal,170000,False,False,False,False,False
20,9477,1,3,12,5,5,1966,1966,6,3,4,CBlock,TA,Rec,864,GasA,Y,SBrkr,892,0,892,1,3,1,TA,Typ,0,1966.0,1,264,TA,0,0,0,0,10,2008,WD,Normal,110000,False,False,False,False,False
20,12537,1,3,12,5,6,1971,2008,12,3,4,CBlock,TA,GLQ,1078,GasA,Y,SBrkr,1078,0,1078,1,3,1,TA,Typ,1,1971.0,2,500,TA,0,0,0,0,4,2010,WD,Normal,149900,False,False,False,False,False
160,2117,1,3,21,6,5,2000,2000,8,2,4,PConc,TA,GLQ,756,GasA,Y,SBrkr,769,804,1573,2,3,1,Gd,Typ,0,2000.0,2,440,TA,0,0,0,0,6,2010,WD,Normal,177500,False,False,False,True,False
20,16737,1,3,16,9,5,2004,2005,12,2,4,PConc,TA,GLQ,1980,GasA,Y,SBrkr,1980,0,1980,2,3,1,Ex,Typ,1,2004.0,3,770,TA,0,0,0,0,9,2006,WD,Normal,315000,False,False,False,False,False
70,9842,1,3,18,5,6,1921,1998,8,3,4,BrkTil,Fa,Unf,612,GasA,Y,SBrkr,990,1611,2601,3,4,1,TA,Typ,0,1998.0,2,621,TA,0,0,0,0,5,2008,WD,Normal,189000,False,False,False,False,False
20,16158,1,2,22,7,5,2005,2005,12,2,4,PConc,TA,ALQ,1530,GasA,Y,SBrkr,1530,0,1530,2,3,1,Gd,Typ,1,2005.0,2,430,TA,0,0,0,0,6,2009,WD,Normal,260000,False,False,False,False,False
50,12513,1,3,12,4,4,1920,2007,12,3,2,BrkTil,Fa,Unf,715,GasA,Y,SBrkr,1281,457,1738,2,4,1,TA,Typ,1,1920.0,1,368,TA,0,0,0,0,6,2009,WD,Normal,104900,False,False,False,False,False
60,8499,1,3,8,6,5,2006,2007,12,3,4,PConc,TA,Unf,616,GasA,Y,SBrkr,616,796,1412,2,3,1,Gd,Typ,1,2007.0,2,432,TA,0,0,0,0,3,2007,New,Partial,156932,False,False,False,False,False
160,3180,1,3,21,7,5,2005,2005,8,2,4,PConc,TA,Unf,600,GasA,Y,SBrkr,520,600,1200,2,2,1,Gd,Typ,0,2005.0,2,480,TA,0,0,0,0,4,2006,WD,Abnorml,144152,False,False,False,False,True
60,7500,1,3,21,7,5,2000,2000,12,2,4,PConc,TA,GLQ,814,GasA,Y,SBrkr,814,860,1674,2,3,1,Gd,Typ,0,2000.0,2,663,TA,0,0,0,0,1,2010,WD,Normal,216000,False,False,False,False,False
60,9179,1,3,5,7,5,1999,1999,12,2,4,PConc,TA,GLQ,873,GasA,Y,SBrkr,882,908,1790,2,3,1,Gd,Typ,0,1999.0,2,588,TA,0,0,0,0,6,2008,WD,Abnorml,193000,False,False,False,False,False
160,2665,1,3,10,5,6,1977,1977,5,3,4,PConc,TA,ALQ,757,GasA,Y,SBrkr,925,550,1475,2,4,1,TA,Typ,1,1977.0,1,336,TA,0,0,0,0,7,2006,WD,Normal,127000,False,False,False,False,True
120,4435,1,3,5,6,5,2003,2004,12,2,4,PConc,TA,GLQ,848,GasA,Y,SBrkr,848,0,848,1,1,1,Gd,Typ,0,2003.0,2,420,TA,0,0,0,0,6,2009,WD,Normal,144000,False,False,False,False,True
20,10635,1,3,5,8,5,2003,2003,12,2,4,PConc,TA,BLQ,1657,GasA,Y,SBrkr,1668,0,1668,2,3,1,Gd,Typ,1,2003.0,2,502,TA,0,0,0,0,5,2010,WD,Normal,232000,False,False,False,False,False
50,5400,1,3,17,4,6,1920,1950,4,1,4,PConc,TA,ALQ,840,GasA,Y,SBrkr,840,534,1374,1,2,1,TA,Typ,0,1967.0,1,338,TA,0,0,0,0,10,2009,WD,Normal,105000,False,False,False,False,False
80,9600,1,3,12,6,6,1955,1996,0,3,4,CBlock,TA,BLQ,992,GasA,Y,SBrkr,1661,0,1661,1,3,1,Gd,Typ,1,1955.0,1,377,TA,0,178,0,0,10,2008,WD,Normal,165500,False,False,False,False,False
60,9750,1,3,5,7,6,1998,1998,12,3,4,PConc,TA,GLQ,1108,GasA,Y,SBrkr,1108,989,2097,2,3,1,Gd,Typ,1,1998.0,2,583,TA,0,0,0,0,6,2006,WD,Normal,274300,False,False,False,False,False
20,11400,1,3,15,10,5,2001,2002,12,0,4,PConc,TA,GLQ,2633,GasA,Y,SBrkr,2633,0,2633,2,2,1,Ex,Typ,2,2001.0,3,804,TA,0,0,0,0,3,2007,WD,Normal,466500,False,False,False,False,False
60,10625,1,3,21,7,5,2005,2005,5,2,4,PConc,TA,Unf,1026,GasA,Y,SBrkr,1026,932,1958,2,3,1,Gd,Typ,1,2005.0,3,936,TA,0,0,0,0,7,2008,WD,Normal,250000,False,False,False,False,False
20,10991,1,1,23,8,5,2007,2007,12,2,4,PConc,TA,Unf,1571,GasA,Y,SBrkr,1571,0,1571,2,3,1,Gd,Typ,1,2007.0,3,722,TA,0,0,0,0,12,2007,New,Partial,239000,False,False,False,False,False
30,6292,1,0,18,6,5,1930,1950,13,3,4,BrkTil,TA,Rec,768,GasA,N,SBrkr,790,0,790,1,2,1,TA,Typ,0,1925.0,1,160,TA,0,0,0,0,4,2008,WD,Normal,91000,False,False,False,False,False
50,10998,1,3,7,5,5,1941,1960,13,3,4,CBlock,TA,LwQ,984,GasA,Y,SBrkr,984,620,1604,2,3,1,TA,Min2,0,1977.0,2,660,TA,0,0,0,0,7,2009,WD,Normal,117000,False,False,False,False,False
160,1953,1,3,2,6,5,1973,1973,6,3,4,CBlock,Fa,BLQ,483,GasA,Y,SBrkr,483,504,987,1,2,1,TA,Typ,0,1973.0,1,264,TA,0,0,0,0,6,2006,WD,Normal,83000,False,False,False,True,False
80,9735,1,3,23,5,5,2006,2007,12,3,4,PConc,TA,Unf,384,GasA,Y,SBrkr,754,640,1394,2,3,1,Gd,Typ,0,2007.0,2,400,TA,0,0,0,0,5,2008,WD,Normal,167500,False,False,False,False,False
30,8212,1,3,7,3,3,1914,1950,11,3,1,BrkTil,Fa,Rec,864,GasA,N,FuseF,864,0,864,1,2,1,TA,Typ,0,1938.0,1,200,Fa,0,0,0,0,6,2010,WD,Normal,58500,False,False,False,False,False
20,12925,1,3,12,6,7,1970,1970,3,3,4,CBlock,TA,BLQ,1205,GasA,Y,SBrkr,2117,0,2117,2,4,1,TA,Typ,2,1970.0,2,550,TA,0,0,0,0,5,2008,WD,Normal,237500,False,False,False,False,False
70,7200,1,3,17,7,7,1920,1950,13,3,4,BrkTil,TA,Unf,596,GasA,Y,SBrkr,998,764,1762,1,4,1,Gd,Typ,0,1989.0,2,576,TA,0,0,0,0,10,2006,WD,Normal,157000,False,False,False,False,False
30,25339,1,3,19,5,7,1918,2007,13,3,2,BrkTil,TA,Unf,816,GasA,Y,SBrkr,1416,0,1416,2,3,1,Gd,Typ,0,2007.0,2,576,TA,0,0,0,0,8,2007,WD,Normal,112000,False,False,False,False,False
50,9060,1,3,7,6,5,1939,1950,14,3,4,BrkTil,TA,Rec,560,GasA,Y,SBrkr,698,560,1258,1,2,1,TA,Typ,0,1939.0,1,280,TA,0,0,0,0,10,2009,WD,Normal,105000,False,False,False,False,False
50,5436,1,3,9,4,8,1922,2007,12,3,2,BrkTil,TA,BLQ,796,GasA,Y,SBrkr,796,358,1154,1,3,1,Gd,Typ,0,1922.0,1,240,TA,0,0,0,0,5,2010,WD,Normal,125500,False,False,False,False,False
60,16692,1,3,14,7,5,1978,1978,9,3,4,CBlock,TA,BLQ,1392,GasA,Y,SBrkr,1392,1392,2784,3,5,1,Gd,Typ,2,1978.0,2,564,TA,0,440,519,2000,7,2006,WD,Normal,250000,False,False,False,False,False
50,8520,1,3,17,6,7,1916,1950,11,3,2,BrkTil,TA,Rec,714,GasW,N,SBrkr,1664,862,2526,2,5,1,Gd,Typ,1,1916.0,1,216,TA,0,0,0,0,8,2007,CWD,Family,136000,False,False,False,False,False
20,14892,1,1,8,9,5,2006,2007,12,0,4,PConc,TA,GLQ,1746,GasA,Y,SBrkr,1746,0,1746,2,3,1,Ex,Typ,2,2006.0,3,758,TA,0,0,0,0,10,2009,WD,Normal,377500,False,False,False,False,False
50,6000,1,3,3,6,6,1941,1950,13,3,2,BrkTil,Gd,ALQ,735,GasA,Y,SBrkr,869,349,1218,1,3,1,TA,Typ,1,2003.0,2,440,TA,0,0,0,0,3,2007,WD,Normal,131000,False,False,False,False,False
20,9100,1,3,5,7,5,2000,2000,12,2,4,PConc,TA,GLQ,1525,GasA,Y,SBrkr,1525,0,1525,2,3,1,Gd,Typ,0,2000.0,2,541,TA,0,0,0,0,9,2006,WD,Normal,235000,False,False,False,False,False
90,8944,1,3,12,5,5,1967,1967,9,3,4,CBlock,TA,Unf,1584,GasA,Y,SBrkr,1584,0,1584,2,4,2,TA,Mod,0,1967.0,3,792,TA,0,0,0,0,4,2009,WD,Normal,124000,False,False,True,False,False
85,7838,1,3,12,5,5,1967,1967,6,3,4,CBlock,TA,ALQ,864,GasA,Y,SBrkr,900,0,900,1,3,1,TA,Typ,1,1967.0,1,288,TA,0,0,0,0,12,2006,WD,Normal,123000,False,False,False,False,False
190,10800,1,3,17,6,7,1905,2000,13,3,4,BrkTil,TA,Unf,482,GasA,N,SBrkr,1221,691,1912,2,3,2,TA,Typ,1,2003.0,2,672,TA,0,0,0,0,4,2008,WD,Normal,163000,False,True,False,False,False
